file,label,compressor,ctx,bitwidth,stage,model,status,started_at,finished_at,k_rmse,v_rmse,attn_mse,attn_rmse,attn_cos,attn_max,layers,mem_ratio,bits_kv,uncompressed_bytes,compressed_bytes,shared_meta_bytes,ppl,ppl_base,ppl_ratio,tok_s,ms_tok,gen_tokens,elapsed_s,online_kv
rocketkv_r512_ctx128_b512_hsa512_ws32.json,rocketkv_r512,rocketkv,128,16,,allenai/OLMo-2-0425-1B,ok,2026-07-31T21:39:11.844806+00:00,2026-07-31T21:39:30.162388+00:00,0.0,0.0,0.0,0.0,0.999786376953125,0.0,16,0.9960786697875186,16.06298828125,16777216,16843264,0,10.99175249874247,10.994895670818893,0.9997141244291416,19.908017939542994,50.231017624999986,64,3.214785127999999,True
rocketkv_r512_ctx256_b512_hsa512_ws32.json,rocketkv_r512,rocketkv,256,16,,allenai/OLMo-2-0425-1B,ok,2026-07-31T21:39:06.056209+00:00,2026-07-31T21:39:36.860753+00:00,0.0,0.0,0.0,0.0,0.999359130859375,0.0,16,0.9960938093718177,16.062744140625,33554432,33686016,0,12.220528486060038,12.223706221067687,0.9997400350638196,37.97248566138475,26.334857531249977,64,1.6854308819999986,True
rocketkv_r512_ctx512_b512_hsa512_ws32.json,rocketkv_r512,rocketkv,512,16,,allenai/OLMo-2-0425-1B,ok,2026-07-31T21:39:05.946164+00:00,2026-07-31T21:39:47.018182+00:00,0.0,0.0,0.0,0.0,0.993988037109375,0.0,16,0.9961013793365505,16.0626220703125,67108864,67371520,0,8.311810349911925,8.312575426052119,0.9999079616002284,13.893489955676046,71.97615596874995,64,4.606473981999997,True
tq_full_b2_ctx128_b2_full.json,tq_full_b2,turboquant,128,2,full,allenai/OLMo-2-0425-1B,ok,2026-07-31T21:41:00.881209+00:00,2026-07-31T21:45:08.941775+00:00,0.6544824428856373,0.43070441856980324,0.8321947418153286,0.9065626447574123,0.948394775390625,9.119140625,16,5.118375515583433,3.1259918212890625,16777216,3277840,16,34.20557087654764,10.992877387784619,3.1116121530253005,0.49768580015593283,2009.2998427656248,64,128.595189937,True
tq_full_b2_ctx256_b2_full.json,tq_full_b2,turboquant,256,2,full,allenai/OLMo-2-0425-1B,ok,2026-07-31T21:41:03.444041+00:00,2026-07-31T21:52:47.058859+00:00,0.6590801924467087,0.40774213429540396,0.8467726074159145,0.9140357094708573,0.949981689453125,11.3828125,16,5.119187628916309,3.1254959106445312,33554432,6554640,16,36.61907145692035,12.227868633777332,2.994722347259,0.2633556206576223,3797.146981343749,64,243.01740680599994,True
tq_full_b2_ctx512_b2_full.json,tq_full_b2,turboquant,512,2,full,allenai/OLMo-2-0425-1B,ok,2026-07-31T21:45:14.595259+00:00,2026-07-31T22:20:10.666303+00:00,0.6621752493083477,0.39065772760659456,0.8508914187550545,0.9154881598611061,0.955322265625,14.875,16,5.119593782231634,3.1252479553222656,67108864,13108240,16,26.56119177924262,8.312575426052119,3.195302348294877,0.14565140101606083,6865.708074375,64,439.40531676,True
tq_full_b3_ctx128_b3_full.json,tq_full_b3,turboquant,128,3,full,allenai/OLMo-2-0425-1B,ok,2026-07-31T21:41:00.490749+00:00,2026-07-31T21:45:13.996830+00:00,0.2677681986242533,0.17501359898597002,0.13706086995080113,0.36786859393266164,0.99114990234375,3.96875,16,3.8778411402282527,4.126007080078125,16777216,4326432,32,12.442491181708615,10.992877387784619,1.131868458346931,0.4945349883960073,2022.1016176093754,64,129.41450352700002,True
tq_full_b3_ctx256_b3_full.json,tq_full_b3,turboquant,256,3,full,allenai/OLMo-2-0425-1B,ok,2026-07-31T21:41:05.563792+00:00,2026-07-31T21:52:41.553058+00:00,0.2695461194962263,0.1654233648441732,0.1364371282979846,0.3670989000137871,0.9912109375,4.3359375,16,3.8783144517307826,4.1255035400390625,33554432,8651808,32,13.496074039163656,12.227868633777332,1.1037143465773855,0.2633060573032187,3797.861736421876,64,243.06315113100004,True
tq_full_b3_ctx512_b3_full.json,tq_full_b3,turboquant,512,3,full,allenai/OLMo-2-0425-1B,ok,2026-07-31T21:47:02.697889+00:00,2026-07-31T22:40:19.962206+00:00,0.2706865482032299,0.15838029934093356,0.13561265915632248,0.36574079423201644,0.9879150390625,4.44921875,16,3.878551150812365,4.125251770019531,67108864,17302560,32,9.329752907027341,8.313832028137456,1.122196464332162,0.09592511627927583,10424.79841346875,64,667.187098462,True
tq_full_b4_ctx128_b4_full.json,tq_full_b4,turboquant,128,4,full,allenai/OLMo-2-0425-1B,ok,2026-07-31T21:42:55.442536+00:00,2026-07-31T21:47:14.903797+00:00,0.1219085268676281,0.07857495290227234,0.028389889863319695,0.16727437469939693,0.9979248046875,1.76953125,16,3.1213192832053345,5.12603759765625,16777216,5375040,64,11.155404531867221,10.992877387784619,1.014784768204838,0.4873671355896115,2051.8412649843754,64,131.31784095900002,True
tq_full_b4_ctx256_b4_full.json,tq_full_b4,turboquant,256,4,full,allenai/OLMo-2-0425-1B,ok,2026-07-31T21:43:47.476281+00:00,2026-07-31T21:56:56.763149+00:00,0.12257128395140171,0.07428331719711423,0.028150993515737355,0.16655820077863456,0.997589111328125,1.9453125,16,3.1216352193768495,5.125518798828125,33554432,10748992,64,12.308011475368,12.227868633777332,1.0065541137209544,0.2305061005728443,4338.279973999999,64,277.6499183359999,True
tq_full_b4_ctx512_b4_full.json,tq_full_b4,turboquant,512,4,full,allenai/OLMo-2-0425-1B,ok,2026-07-31T21:41:02.578196+00:00,2026-07-31T22:17:32.707705+00:00,0.12298949295654893,0.07110677496530116,0.027994587435387075,0.16604626686385093,0.9927978515625,2.0703125,16,3.1217932114478293,5.1252593994140625,67108864,21496896,64,8.508556355574566,8.312575426052119,1.0235764392474842,0.14071772408090702,7106.425338609373,64,454.8112216709999,True
tq_mse_b4_ctx128_b4_wht_quant.json,tq_mse_b4,turboquant,128,4,wht_quant,allenai/OLMo-2-0425-1B,ok,2026-07-31T21:41:29.714987+00:00,2026-07-31T21:47:02.098429+00:00,0.12190921464934945,0.04980219481512904,0.028362890938296914,0.16717690978338068,0.99798583984375,1.953125,16,3.5547359142992745,4.50103759765625,16777216,4719680,64,11.103316347796417,10.994895670818893,1.0098610009793252,0.3858765336223496,2591.5024959218745,64,165.85615973899996,True
tq_mse_b4_ctx256_b4_wht_quant.json,tq_mse_b4,turboquant,256,4,wht_quant,allenai/OLMo-2-0425-1B,ok,2026-07-31T21:41:01.547400+00:00,2026-07-31T21:51:15.203894+00:00,0.12257128395140171,0.047081689233891666,0.028150993515737355,0.16655820077863456,0.997589111328125,1.9453125,16,3.5551456876852034,4.500518798828125,33554432,9438272,64,12.238564724663767,12.227868633777332,1.0008747306016104,0.30939273601219347,3232.1379386250005,64,206.85682807200004,True
tq_mse_b4_ctx512_b4_wht_quant.json,tq_mse_b4,turboquant,512,4,wht_quant,allenai/OLMo-2-0425-1B,ok,2026-07-31T21:45:09.802101+00:00,2026-07-31T22:16:14.153665+00:00,0.12298949295654893,0.04507236066274345,0.027994587435387075,0.16604626686385093,0.9927978515625,2.0703125,16,3.555350609807784,4.5002593994140625,67108864,18875456,64,8.50202203071868,8.312575426052119,1.0227903621870094,0.1662153307012657,6016.2922143281285,64,385.0427017170002,True
